order_id,customer_id,order_date,status
549,316.0,2025-09-27 22:46:49,RETURNED
550,40.0,2024-10-31 02:16:24,PLACED
551,580.0,2025-02-24 16:09:40,CANCELLED
552,790.0,2026-07-10 03:54:17,DELIVERED
553,501.0,2025-08-05 21:23:03,DELIVERED
554,667.0,2025-03-20 04:25:26,CANCELLED
555,249.0,2026-05-30 19:38:56,DELIVERED
556,693.0,2025-09-22 15:33:26,SHIPPED
557,467.0,2025-04-18 15:55:12,SHIPPED
558,617.0,2024-07-23 00:05:50,SHIPPED
559,-1.0,2025-10-27 19:17:55,CANCELLED
560,601.0,2025-02-02 19:55:44,PLACED
561,194.0,2024-11-22 22:11:56,SHIPPED
562,259.0,2025-06-20 17:43:26,RETURNED
563,675.0,2025-09-06 00:29:42,RETURNED
564,422.0,2026-05-17 11:09:26,PLACED
565,587.0,2024-12-10 17:20:47,DELIVERED
566,276.0,2026-03-18 03:15:26,CANCELLED
567,7.0,2025-02-14 14:47:16,CANCELLED
568,-1.0,2025-07-11 12:46:12,CANCELLED
569,671.0,2026-03-11 04:58:46,CANCELLED
570,384.0,2025-02-23 18:27:11,SHIPPED
571,187.0,2025-09-18 15:38:55,PLACED
572,218.0,2025-07-14 02:23:28,PLACED
573,778.0,2026-01-09 14:51:33,CANCELLED
574,640.0,2024-12-29 04:14:21,SHIPPED
575,88.0,2026-02-16 03:20:23,DELIVERED
576,31.0,2024-11-07 16:19:58,CANCELLED
577,779.0,2025-02-22 10:29:04,PLACED
578,8.0,2025-10-29 01:57:54,PLACED
579,535.0,2025-10-26 03:56:15,CANCELLED
580,780.0,2024-10-16 21:04:07,CANCELLED
581,346.0,2025-11-16 14:32:01,DELIVERED
582,352.0,2025-02-13 07:41:04,SHIPPED
583,682.0,2024-11-26 04:43:40,RETURNED
584,365.0,2026-05-11 13:31:18,PLACED
585,-1.0,2025-11-01 04:08:04,CANCELLED
586,143.0,2024-08-07 22:42:01,PLACED
587,287.0,2026-01-27 18:44:01,SHIPPED
588,634.0,2025-07-13 07:58:42,CANCELLED
589,677.0,2026-06-27 04:35:45,DELIVERED
590,-1.0,2025-09-28 15:32:01,PLACED
591,754.0,2025-04-08 10:15:09,CANCELLED
592,497.0,2025-07-04 03:42:24,RETURNED
593,357.0,2025-06-01 17:00:08,CANCELLED
594,717.0,2025-01-22 13:38:23,CANCELLED
595,200.0,2025-12-01 05:09:11,RETURNED
596,734.0,2026-06-29 20:17:43,SHIPPED
597,90.0,2026-03-07 21:45:53,RETURNED
598,479.0,2025-04-16 18:51:38,CANCELLED
599,494.0,2026-01-04 13:54:49,SHIPPED
600,175.0,2024-07-30 23:39:01,PLACED
601,733.0,2025-01-23 18:08:23,DELIVERED
602,785.0,2025-09-16 01:20:45,DELIVERED
603,687.0,2024-11-01 22:03:52,SHIPPED
604,649.0,2025-06-19 22:51:36,PLACED
605,341.0,2025-12-06 14:21:51,RETURNED
606,616.0,2025-04-05 05:34:08,DELIVERED
607,735.0,2024-08-25 19:16:17,CANCELLED
608,576.0,2025-04-07 23:48:10,CANCELLED
609,229.0,2025-10-25 22:26:16,DELIVERED
610,92.0,2026-06-15 21:24:05,RETURNED
611,763.0,2024-08-22 18:06:17,RETURNED
612,321.0,2025-02-16 05:22:24,RETURNED
613,319.0,2025-10-27 21:45:44,RETURNED
614,398.0,2024-09-12 06:56:49,DELIVERED
615,696.0,2024-12-06 17:55:38,SHIPPED
616,617.0,2025-10-19 22:22:41,PLACED
617,552.0,2026-01-27 18:13:32,DELIVERED
618,304.0,2025-09-28 13:16:30,CANCELLED
619,151.0,2024-11-17 06:12:19,SHIPPED
620,720.0,2025-03-10 19:50:50,DELIVERED
621,706.0,2025-03-06 03:42:29,RETURNED
622,221.0,2026-03-27 10:06:12,CANCELLED
623,342.0,2026-02-22 11:07:18,SHIPPED
624,231.0,2025-02-01 11:08:49,PLACED
625,795.0,2025-12-10 00:29:24,CANCELLED
626,307.0,2025-04-08 23:37:55,SHIPPED
627,562.0,2025-08-12 13:15:33,CANCELLED
628,357.0,2025-04-01 00:39:21,CANCELLED
629,745.0,2024-10-31 03:38:42,SHIPPED
630,562.0,2024-10-26 04:59:26,SHIPPED
631,595.0,2025-02-08 17:44:22,PLACED
632,727.0,2026-02-07 01:44:38,SHIPPED
633,453.0,2025-05-15 02:56:54,DELIVERED
634,215.0,2026-05-21 20:57:52,SHIPPED
635,10.0,2024-11-14 06:12:26,RETURNED
636,152.0,2024-12-24 07:45:35,CANCELLED
637,173.0,2025-07-20 21:07:33,PLACED
638,486.0,2026-03-17 14:48:25,PLACED
639,528.0,2026-02-18 23:29:17,RETURNED
640,153.0,2025-08-30 06:08:01,CANCELLED
641,122.0,2025-12-03 22:43:15,CANCELLED
642,611.0,2026-06-13 22:44:51,CANCELLED
643,687.0,2026-03-28 04:56:50,CANCELLED
644,666.0,2025-12-20 16:05:34,CANCELLED
645,123.0,2025-12-13 03:49:46,PLACED
646,685.0,2026-02-24 10:30:39,SHIPPED
647,-1.0,2025-05-19 00:46:22,RETURNED
648,711.0,2026-05-18 07:28:37,RETURNED
649,496.0,2024-10-11 07:37:53,CANCELLED
650,129.0,2024-10-22 00:45:28,PLACED
651,551.0,2024-07-30 20:44:45,PLACED
652,550.0,2025-03-29 12:42:27,RETURNED
653,532.0,2025-12-04 23:13:40,RETURNED
654,668.0,2024-10-27 17:11:06,SHIPPED
655,121.0,2025-06-05 23:54:06,RETURNED
656,6.0,2026-07-09 13:52:03,DELIVERED
657,132.0,2025-08-04 07:10:00,SHIPPED
658,263.0,2026-06-26 19:35:13,PLACED
659,128.0,2024-11-20 23:06:42,DELIVERED
660,176.0,2025-02-25 17:38:12,PLACED
661,48.0,2026-01-12 23:34:40,RETURNED
662,301.0,2024-10-12 19:14:32,CANCELLED
663,503.0,2024-10-20 04:37:08,RETURNED
664,361.0,2025-12-07 07:12:55,RETURNED
665,102.0,2025-12-02 18:34:16,PLACED
666,193.0,2025-02-27 17:44:39,SHIPPED
667,617.0,2024-12-18 10:53:25,RETURNED
668,132.0,2026-07-04 20:24:02,CANCELLED
669,262.0,2025-05-24 11:32:14,SHIPPED
670,86.0,2026-01-26 13:01:25,CANCELLED
671,147.0,2024-10-07 18:43:06,PLACED
672,276.0,2024-07-31 21:45:48,SHIPPED
673,578.0,2025-07-06 21:46:58,RETURNED
674,430.0,2025-05-29 04:28:56,DELIVERED
675,445.0,2024-12-08 14:23:23,RETURNED
676,277.0,2024-08-11 02:57:53,PLACED
677,417.0,2025-11-12 03:09:35,PLACED
678,342.0,2025-09-24 11:20:18,SHIPPED
679,232.0,2025-06-25 19:47:06,PLACED
680,228.0,2026-05-12 19:57:29,PLACED
681,127.0,2024-08-18 18:50:56,DELIVERED
682,502.0,2025-02-23 12:22:05,DELIVERED
683,289.0,2024-07-25 16:08:57,RETURNED
684,50.0,2024-09-26 15:54:48,CANCELLED
685,760.0,2024-10-16 14:20:52,RETURNED
686,413.0,2025-09-30 18:23:11,SHIPPED
687,704.0,2025-09-20 09:37:59,SHIPPED
688,147.0,2024-12-11 06:47:27,DELIVERED
689,743.0,2025-11-20 00:42:26,DELIVERED
690,256.0,2024-08-08 13:00:55,CANCELLED
691,188.0,2024-11-01 11:53:37,DELIVERED
692,515.0,2026-01-14 06:02:38,CANCELLED
693,736.0,2025-02-05 18:52:31,SHIPPED
694,90.0,2025-09-14 15:58:51,CANCELLED
695,93.0,2025-04-01 10:43:02,PLACED
696,96.0,2026-04-03 19:55:44,PLACED
697,293.0,2026-02-08 12:42:24,CANCELLED
698,11.0,2025-10-08 22:06:59,CANCELLED
699,749.0,2025-07-21 23:53:05,CANCELLED
700,694.0,2024-09-06 02:06:38,PLACED
701,632.0,2026-03-08 20:39:20,PLACED
702,720.0,2026-01-26 16:53:11,DELIVERED
703,757.0,2025-08-08 11:24:20,RETURNED
704,44.0,2025-12-23 01:19:28,SHIPPED
705,783.0,2026-06-22 13:04:07,SHIPPED
706,376.0,2024-11-20 15:30:30,RETURNED
707,53.0,2026-01-19 23:08:16,CANCELLED
708,116.0,2024-07-21 07:57:04,SHIPPED
709,785.0,2025-12-30 00:32:07,DELIVERED
710,301.0,2026-05-24 07:15:07,PLACED
711,583.0,2026-05-21 13:25:21,DELIVERED
712,659.0,2026-04-01 00:35:08,PLACED
713,633.0,2025-06-29 22:32:34,PLACED
714,631.0,2025-12-10 03:23:22,DELIVERED
715,6.0,2024-11-30 09:35:41,SHIPPED
716,10.0,2025-11-22 03:59:16,CANCELLED
717,542.0,2024-10-04 13:37:13,SHIPPED
718,500.0,2026-03-19 22:21:26,DELIVERED
719,405.0,2026-07-04 23:45:32,DELIVERED
720,187.0,2025-05-23 23:01:59,DELIVERED
721,450.0,2025-07-28 19:39:37,CANCELLED
722,363.0,2025-05-11 21:31:11,PLACED
723,727.0,2026-01-25 08:43:24,SHIPPED
724,137.0,2025-03-04 17:52:10,DELIVERED
725,165.0,2025-06-23 12:01:24,CANCELLED
726,273.0,2025-08-01 19:40:23,CANCELLED
727,699.0,2025-07-15 08:28:01,DELIVERED
728,800.0,2025-04-08 01:19:41,RETURNED
729,760.0,2025-02-13 17:53:31,CANCELLED
730,111.0,2025-12-27 16:12:37,SHIPPED
731,513.0,2024-09-16 05:59:24,SHIPPED
732,351.0,2025-07-13 19:35:39,RETURNED
733,445.0,2025-04-25 05:51:23,DELIVERED
734,780.0,2025-06-16 23:00:44,RETURNED
735,524.0,2026-01-06 22:18:54,DELIVERED
736,270.0,2025-12-02 01:01:44,SHIPPED
737,440.0,2026-03-24 13:38:52,PLACED
738,515.0,2024-12-30 03:57:47,SHIPPED
739,606.0,2025-05-11 16:20:06,SHIPPED
740,136.0,2026-07-07 15:56:43,DELIVERED
741,150.0,2025-05-26 18:52:37,RETURNED
742,53.0,2026-04-05 00:36:17,RETURNED
743,649.0,2026-05-02 18:28:03,SHIPPED
744,491.0,2026-02-24 07:59:18,CANCELLED
745,312.0,2026-06-04 03:35:36,DELIVERED
746,360.0,2025-04-12 13:51:53,SHIPPED
747,49.0,2024-07-27 12:12:50,PLACED
748,763.0,2025-11-22 15:05:20,DELIVERED
749,622.0,2025-11-21 02:54:50,SHIPPED
750,504.0,2025-05-03 17:01:22,DELIVERED
751,686.0,2025-08-03 23:07:28,RETURNED
752,134.0,2025-11-24 08:27:32,DELIVERED
753,604.0,2024-10-13 06:07:43,DELIVERED
754,283.0,2025-05-02 13:42:13,CANCELLED
755,109.0,2025-12-07 21:06:56,RETURNED
756,601.0,2026-07-02 06:21:41,SHIPPED
757,457.0,2026-01-10 18:29:28,PLACED
758,634.0,2026-05-01 01:40:17,CANCELLED
759,207.0,2024-11-18 10:01:58,SHIPPED
760,-1.0,2025-04-09 20:26:51,RETURNED
761,778.0,2024-12-10 14:20:44,RETURNED
762,375.0,2024-12-11 10:58:55,PLACED
763,70.0,2026-03-26 17:10:43,RETURNED
764,516.0,2025-05-09 11:51:35,SHIPPED
765,714.0,2025-01-04 06:37:02,DELIVERED
766,-1.0,2025-05-24 09:46:08,SHIPPED
767,408.0,2025-07-17 18:13:03,RETURNED
768,77.0,2026-01-27 20:27:48,RETURNED
769,799.0,2026-01-28 16:42:53,RETURNED
770,189.0,2025-09-24 19:38:41,RETURNED
771,714.0,2026-01-21 15:11:55,RETURNED
772,725.0,2026-02-23 06:31:46,DELIVERED
773,226.0,2026-06-07 04:13:39,DELIVERED
774,176.0,2025-04-04 06:59:08,RETURNED
775,41.0,2025-11-17 03:55:11,DELIVERED
776,277.0,2026-06-12 05:26:10,PLACED
777,255.0,2026-07-09 12:50:28,SHIPPED
778,2.0,2025-07-26 17:55:56,RETURNED
779,333.0,2024-11-02 19:45:02,RETURNED
780,137.0,2025-06-15 06:29:48,RETURNED
781,59.0,2024-10-15 10:14:09,PLACED
782,225.0,2025-07-10 14:57:24,DELIVERED
783,17.0,2025-01-02 18:42:55,RETURNED
784,764.0,2026-06-06 13:48:56,DELIVERED
785,650.0,2024-08-08 21:09:25,SHIPPED
786,226.0,2026-01-08 02:47:06,SHIPPED
787,771.0,2026-03-16 16:41:53,CANCELLED
788,744.0,2025-07-17 01:07:14,SHIPPED
789,96.0,2024-08-06 17:00:26,CANCELLED
790,181.0,2024-11-25 23:52:41,CANCELLED
791,185.0,2025-10-02 19:20:01,PLACED
792,182.0,2025-03-14 00:05:32,RETURNED
793,147.0,2025-02-24 07:46:19,SHIPPED
794,661.0,2025-10-16 10:16:25,PLACED
795,141.0,2026-01-24 11:01:10,PLACED
796,387.0,2025-11-13 01:48:23,PLACED
797,782.0,2025-08-01 23:33:12,PLACED
798,789.0,2025-07-12 16:51:13,SHIPPED
799,615.0,2025-06-23 14:07:46,PLACED
800,109.0,2025-02-17 14:39:46,DELIVERED
801,88.0,2025-07-16 20:59:08,CANCELLED
802,455.0,2025-07-21 21:52:40,DELIVERED
803,159.0,2025-08-18 09:49:23,RETURNED
804,643.0,2026-03-01 11:30:05,PLACED
805,106.0,2025-08-17 00:21:12,PLACED
806,426.0,2024-07-31 01:50:50,SHIPPED
807,-1.0,2026-01-27 05:31:28,SHIPPED
808,294.0,2026-07-11 20:44:17,CANCELLED
809,733.0,2026-04-22 01:59:57,PLACED
810,113.0,2024-10-13 04:39:38,DELIVERED
811,631.0,2025-06-11 23:16:04,DELIVERED
812,87.0,2026-04-02 04:14:28,RETURNED
813,439.0,2025-06-06 10:44:25,RETURNED
814,436.0,2024-08-13 10:51:44,DELIVERED
815,294.0,2024-11-24 08:50:38,PLACED
816,512.0,2025-11-11 20:32:10,DELIVERED
817,729.0,2026-02-07 11:49:04,PLACED
818,153.0,2026-04-25 10:11:54,SHIPPED
819,400.0,2024-11-15 01:45:24,CANCELLED
820,116.0,2025-05-28 18:33:11,DELIVERED
821,331.0,2025-03-03 09:57:05,SHIPPED
822,362.0,2025-04-28 09:13:51,CANCELLED
823,424.0,2026-01-27 06:20:06,DELIVERED
824,670.0,2025-09-06 16:57:19,CANCELLED
825,510.0,2025-07-11 12:12:38,CANCELLED
826,236.0,2025-08-26 16:43:55,RETURNED
827,540.0,2025-08-16 04:25:37,SHIPPED
828,241.0,2025-06-26 08:41:20,SHIPPED
829,18.0,2025-09-01 21:15:02,CANCELLED
830,113.0,2024-11-09 08:25:38,DELIVERED
831,798.0,2024-08-27 21:12:54,DELIVERED
832,565.0,2025-01-26 13:42:10,CANCELLED
833,230.0,2025-09-22 21:58:40,SHIPPED
834,713.0,2025-04-20 03:25:35,CANCELLED
835,713.0,2025-11-24 07:55:03,DELIVERED
836,109.0,2026-01-29 01:27:22,PLACED
837,609.0,2025-02-10 22:40:51,PLACED
838,145.0,2024-09-01 00:54:51,PLACED
839,-1.0,2025-09-22 11:46:47,CANCELLED
840,187.0,2024-10-19 19:33:55,SHIPPED
841,716.0,2025-04-11 19:47:04,CANCELLED
842,346.0,2026-03-01 12:45:38,PLACED
843,160.0,2025-09-17 17:53:14,PLACED
844,178.0,2026-01-28 03:04:22,PLACED
845,434.0,2025-10-17 19:56:27,CANCELLED
846,265.0,2025-04-22 04:05:18,RETURNED
847,233.0,2025-05-26 22:08:49,SHIPPED
848,95.0,2026-07-12 18:22:16,SHIPPED
849,411.0,2025-05-15 01:48:38,SHIPPED
850,764.0,2024-08-28 09:41:58,RETURNED
851,710.0,2025-01-12 13:45:43,DELIVERED
852,415.0,2025-01-05 13:20:25,SHIPPED
853,381.0,2025-03-03 03:38:15,SHIPPED
854,107.0,2024-09-18 05:12:58,RETURNED
855,344.0,2025-12-02 17:35:28,DELIVERED
856,110.0,2026-04-13 21:53:48,RETURNED
857,-1.0,2024-10-09 18:54:51,SHIPPED
858,654.0,2024-11-19 04:32:48,SHIPPED
859,584.0,2025-08-15 11:19:25,RETURNED
860,496.0,2024-08-14 11:20:42,DELIVERED
861,317.0,2025-11-10 15:43:39,DELIVERED
862,408.0,2025-05-22 18:39:11,DELIVERED
863,744.0,2025-07-29 04:34:50,SHIPPED
864,100.0,2025-05-21 19:51:17,RETURNED
865,794.0,2024-08-02 01:44:29,RETURNED
866,489.0,2025-06-26 06:36:42,PLACED
867,156.0,2024-08-03 09:53:50,PLACED
868,96.0,2025-03-06 09:02:09,SHIPPED
869,698.0,2025-09-07 19:13:23,SHIPPED
870,514.0,2025-03-10 16:35:43,RETURNED
871,788.0,2024-09-27 13:20:17,SHIPPED
872,369.0,2025-07-09 21:43:38,CANCELLED
873,-1.0,2025-12-04 19:57:14,CANCELLED
874,626.0,2024-12-15 13:56:39,SHIPPED
875,510.0,2025-07-16 00:30:54,PLACED
876,317.0,2026-03-02 22:08:10,PLACED
877,466.0,2025-11-17 16:22:36,DELIVERED
878,287.0,2024-11-16 21:17:13,DELIVERED
879,184.0,2025-02-21 23:06:54,CANCELLED
880,485.0,2026-06-26 07:36:02,CANCELLED
881,144.0,2024-12-12 13:11:38,RETURNED
882,373.0,2025-10-25 08:21:40,CANCELLED
883,635.0,2026-06-29 17:38:22,SHIPPED
884,525.0,2024-09-11 04:33:12,DELIVERED
885,699.0,2026-03-31 07:42:40,CANCELLED
886,699.0,2024-12-21 13:12:29,PLACED
887,251.0,2025-01-27 20:37:49,RETURNED
888,-1.0,2025-02-20 08:32:05,DELIVERED
889,584.0,2025-09-10 02:44:53,PLACED
890,474.0,2026-02-25 21:58:21,DELIVERED
891,658.0,2025-10-17 09:45:36,CANCELLED
892,185.0,2026-06-17 22:13:17,CANCELLED
893,205.0,2025-12-24 10:33:01,PLACED
894,619.0,2025-09-13 12:39:54,CANCELLED
895,466.0,2025-09-23 12:20:44,SHIPPED
896,150.0,2025-02-02 20:33:40,DELIVERED
897,616.0,2025-09-04 22:24:27,PLACED
898,371.0,2025-08-10 02:24:42,CANCELLED
899,217.0,2025-05-26 03:52:26,CANCELLED
900,651.0,2025-03-28 21:02:40,SHIPPED
